InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536856,PROD_004,LUNCH BAG VINTAGE DOILY,7,2023-07-05 17:00:00,1.65,15283,UK
536857,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-11-25 12:00:00,1.69,17652,UK
536857,PROD_018,HEART OF WICKER SMALL,2,2023-11-25 12:00:00,1.25,17652,Australia
536858,PROD_014,WOODEN PICTURE FRAME WHITE,1,2023-05-07 14:00:00,4.5,13104,UK
536858,PROD_015,SMALL POPCORN HOLDER,5,2023-05-07 14:00:00,1.25,13104,USA
536858,PROD_003,JUMBO BAG RED RETROSPOT,5,2023-05-07 14:00:00,1.85,13104,UK
536858,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-05-07 14:00:00,1.69,13104,USA
536859,PROD_009,SET OF 2 TEA TOWELS,1,2023-05-31 11:00:00,2.5,14304,UK
536859,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-05-31 11:00:00,3.75,14304,Australia
536859,PROD_011,ALARM CLOCK BAKELIKE GREEN,6,2023-05-31 11:00:00,3.75,14304,France
536859,PROD_004,LUNCH BAG VINTAGE DOILY,3,2023-05-31 11:00:00,1.65,14304,UK
536860,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,5,2023-08-14 14:00:00,2.1,13222,UK
536860,PROD_010,ALARM CLOCK BAKELIKE RED,8,2023-08-14 14:00:00,3.75,13222,France
536860,PROD_009,SET OF 2 TEA TOWELS,5,2023-08-14 14:00:00,2.5,13222,USA
536860,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-08-14 14:00:00,1.69,13222,UK
536860,PROD_003,JUMBO BAG RED RETROSPOT,5,2023-08-14 14:00:00,1.85,13222,UK
536861,PROD_017,SET OF 4 PANTRY JARS,8,2023-11-03 17:00:00,6.35,16622,UK
536861,PROD_015,SMALL POPCORN HOLDER,7,2023-11-03 17:00:00,1.25,16622,UK
536862,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-04-11 10:00:00,3.75,13788,UK
536862,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-04-11 10:00:00,12.75,13788,UK
536862,PROD_001,SET OF 6 SPACEBOY CD,2,2023-04-11 10:00:00,3.95,13788,Germany
536863,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-12-02 11:00:00,0.55,15074,UK
536864,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-06-23 17:00:00,1.69,17296,UK
536864,PROD_018,HEART OF WICKER SMALL,7,2023-06-23 17:00:00,1.25,17296,UK
536864,PROD_017,SET OF 4 PANTRY JARS,8,2023-06-23 17:00:00,6.35,17296,UK
536865,PROD_016,SET OF 4 KNICK KNACK TINS,9,2023-08-27 15:00:00,5.95,14774,Germany
536865,PROD_015,SMALL POPCORN HOLDER,4,2023-08-27 15:00:00,1.25,14774,USA
536866,PROD_017,SET OF 4 PANTRY JARS,7,2023-07-14 13:00:00,6.35,16918,UK
536866,PROD_016,SET OF 4 KNICK KNACK TINS,4,2023-07-14 13:00:00,5.95,16918,Australia
536866,PROD_011,ALARM CLOCK BAKELIKE GREEN,7,2023-07-14 13:00:00,3.75,16918,UK
536867,PROD_014,WOODEN PICTURE FRAME WHITE,3,2023-07-26 14:00:00,4.5,15500,UK
536867,PROD_016,SET OF 4 KNICK KNACK TINS,2,2023-07-26 14:00:00,5.95,15500,UK
536867,PROD_017,SET OF 4 PANTRY JARS,4,2023-07-26 14:00:00,6.35,15500,UK
536867,PROD_004,LUNCH BAG VINTAGE DOILY,4,2023-07-26 14:00:00,1.65,15500,USA
536867,PROD_012,PAPK OF 12 VINTAGE TICKETS,7,2023-07-26 14:00:00,0.85,15500,UK
536868,PROD_010,ALARM CLOCK BAKELIKE RED,7,2023-03-09 09:00:00,3.75,17581,Australia
536868,PROD_011,ALARM CLOCK BAKELIKE GREEN,6,2023-03-09 09:00:00,3.75,17581,UK
536868,PROD_008,ROSES REGENCY TEACUP AND SAUCER,3,2023-03-09 09:00:00,5.95,17581,UK
536868,PROD_014,WOODEN PICTURE FRAME WHITE,1,2023-03-09 09:00:00,4.5,17581,Germany
536869,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-03-19 12:00:00,2.95,16159,UK
536869,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-03-19 12:00:00,12.75,16159,Germany
536869,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-03-19 12:00:00,0.55,16159,UK
536869,PROD_009,SET OF 2 TEA TOWELS,8,2023-03-19 12:00:00,2.5,16159,Australia
536870,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,8,2023-02-12 08:00:00,2.95,18709,USA
536870,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-02-12 08:00:00,12.75,18709,UK
536870,PROD_001,SET OF 6 SPACEBOY CD,6,2023-02-12 08:00:00,3.95,18709,Australia
536870,PROD_008,ROSES REGENCY TEACUP AND SAUCER,5,2023-02-12 08:00:00,5.95,18709,UK
536870,PROD_017,SET OF 4 PANTRY JARS,2,2023-02-12 08:00:00,6.35,18709,UK
536871,PROD_002,REGENCY CAKESTAND 3 TIER,5,2023-04-03 10:00:00,12.75,17521,UK
536871,PROD_009,SET OF 2 TEA TOWELS,8,2023-04-03 10:00:00,2.5,17521,UK
536872,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-08-25 13:00:00,3.75,17079,UK
536873,PROD_008,ROSES REGENCY TEACUP AND SAUCER,1,2023-07-17 10:00:00,5.95,17832,France
536874,PROD_009,SET OF 2 TEA TOWELS,4,2023-07-30 15:00:00,2.5,14667,Germany
536875,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-09-15 11:00:00,3.75,16723,Australia
536875,PROD_011,ALARM CLOCK BAKELIKE GREEN,8,2023-09-15 11:00:00,3.75,16723,UK
536875,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,6,2023-09-15 11:00:00,0.55,16723,UK
536876,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,5,2023-07-15 15:00:00,2.1,12548,UK
536877,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-07-30 09:00:00,12.75,17521,UK
536877,PROD_016,SET OF 4 KNICK KNACK TINS,9,2023-07-30 09:00:00,5.95,17521,Germany
536878,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-07-07 10:00:00,3.75,13264,UK
536878,PROD_019,STRAWBERRY SHOPPING TROLLEY,1,2023-07-07 10:00:00,2.95,13264,UK
536878,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-07-07 10:00:00,2.95,13264,UK
536879,PROD_017,SET OF 4 PANTRY JARS,6,2023-01-27 09:00:00,6.35,17610,USA
536879,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-01-27 09:00:00,3.75,17610,UK
536879,PROD_007,SET OF 3 REGENCY TEA TOWELS,2,2023-01-27 09:00:00,3.25,17610,UK
536880,PROD_004,LUNCH BAG VINTAGE DOILY,9,2023-07-20 15:00:00,1.65,18419,Australia
536880,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,2,2023-07-20 15:00:00,2.1,18419,UK
536880,PROD_003,JUMBO BAG RED RETROSPOT,6,2023-07-20 15:00:00,1.85,18419,UK
536880,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-07-20 15:00:00,0.55,18419,UK
536880,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-07-20 15:00:00,2.95,18419,UK
536881,PROD_010,ALARM CLOCK BAKELIKE RED,2,2023-08-05 08:00:00,3.75,12432,UK
536881,PROD_011,ALARM CLOCK BAKELIKE GREEN,7,2023-08-05 08:00:00,3.75,12432,UK
536881,PROD_004,LUNCH BAG VINTAGE DOILY,1,2023-08-05 08:00:00,1.65,12432,UK
536882,PROD_010,ALARM CLOCK BAKELIKE RED,2,2023-10-24 10:00:00,3.75,12662,UK
536882,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-10-24 10:00:00,3.75,12662,UK
536882,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-10-24 10:00:00,1.69,12662,Australia
536883,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-01-03 13:00:00,0.55,17880,France
536883,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-01-03 13:00:00,12.75,17880,Australia
536883,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,7,2023-01-03 13:00:00,2.1,17880,France
536884,PROD_012,PAPK OF 12 VINTAGE TICKETS,5,2023-05-14 10:00:00,0.85,17516,UK
536884,PROD_018,HEART OF WICKER SMALL,4,2023-05-14 10:00:00,1.25,17516,Australia
536885,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-09-16 11:00:00,12.75,17947,UK
536886,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-11-20 13:00:00,12.75,15712,UK
536886,PROD_016,SET OF 4 KNICK KNACK TINS,4,2023-11-20 13:00:00,5.95,15712,UK
536886,PROD_008,ROSES REGENCY TEACUP AND SAUCER,6,2023-11-20 13:00:00,5.95,15712,UK
536887,PROD_004,LUNCH BAG VINTAGE DOILY,9,2023-11-19 10:00:00,1.65,14831,UK
536887,PROD_019,STRAWBERRY SHOPPING TROLLEY,8,2023-11-19 10:00:00,2.95,14831,UK
536887,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,9,2023-11-19 10:00:00,0.55,14831,Germany
536887,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,3,2023-11-19 10:00:00,0.55,14831,UK
536888,PROD_019,STRAWBERRY SHOPPING TROLLEY,2,2023-08-06 14:00:00,2.95,12861,UK
536889,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-03-16 14:00:00,2.95,14935,UK
536890,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,9,2023-07-18 14:00:00,2.1,18952,UK
536890,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-07-18 14:00:00,1.69,18952,Germany
536890,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-07-18 14:00:00,1.69,18952,Germany
536890,PROD_001,SET OF 6 SPACEBOY CD,1,2023-07-18 14:00:00,3.95,18952,UK
536890,PROD_019,STRAWBERRY SHOPPING TROLLEY,5,2023-07-18 14:00:00,2.95,18952,UK
536891,PROD_009,SET OF 2 TEA TOWELS,2,2023-10-20 10:00:00,2.5,17630,UK
536892,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-11-06 13:00:00,0.85,14408,UK
536893,PROD_012,PAPK OF 12 VINTAGE TICKETS,7,2023-04-02 12:00:00,0.85,18301,UK
536894,PROD_014,WOODEN PICTURE FRAME WHITE,3,2023-07-06 13:00:00,4.5,12909,Germany
536894,PROD_015,SMALL POPCORN HOLDER,6,2023-07-06 13:00:00,1.25,12909,France
536895,PROD_019,STRAWBERRY SHOPPING TROLLEY,1,2023-02-08 11:00:00,2.95,14571,USA
536895,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-02-08 11:00:00,3.75,14571,Germany
536896,PROD_017,SET OF 4 PANTRY JARS,1,2023-02-15 09:00:00,6.35,13470,UK
536897,PROD_019,STRAWBERRY SHOPPING TROLLEY,2,2023-06-08 14:00:00,2.95,15707,UK
536897,PROD_002,REGENCY CAKESTAND 3 TIER,5,2023-06-08 14:00:00,12.75,15707,Australia
536897,PROD_018,HEART OF WICKER SMALL,2,2023-06-08 14:00:00,1.25,15707,UK
536897,PROD_001,SET OF 6 SPACEBOY CD,2,2023-06-08 14:00:00,3.95,15707,UK
536898,PROD_002,REGENCY CAKESTAND 3 TIER,5,2023-03-26 08:00:00,12.75,12846,UK
536898,PROD_009,SET OF 2 TEA TOWELS,5,2023-03-26 08:00:00,2.5,12846,France
536899,PROD_009,SET OF 2 TEA TOWELS,1,2023-08-24 17:00:00,2.5,14647,UK
536899,PROD_007,SET OF 3 REGENCY TEA TOWELS,3,2023-08-24 17:00:00,3.25,14647,Australia
536900,PROD_001,SET OF 6 SPACEBOY CD,8,2023-01-13 15:00:00,3.95,17303,UK
536900,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-01-13 15:00:00,1.69,17303,France
536900,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-01-13 15:00:00,1.69,17303,UK
536900,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,3,2023-01-13 15:00:00,2.1,17303,France
536900,PROD_010,ALARM CLOCK BAKELIKE RED,5,2023-01-13 15:00:00,3.75,17303,Germany
536901,PROD_015,SMALL POPCORN HOLDER,6,2023-09-21 17:00:00,1.25,17228,UK
536901,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-09-21 17:00:00,5.95,17228,UK
536901,PROD_014,WOODEN PICTURE FRAME WHITE,5,2023-09-21 17:00:00,4.5,17228,UK
536902,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,5,2023-08-20 13:00:00,2.1,17871,UK
536903,PROD_016,SET OF 4 KNICK KNACK TINS,7,2023-09-06 15:00:00,5.95,17537,France
536903,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-09-06 15:00:00,3.75,17537,UK
536903,PROD_007,SET OF 3 REGENCY TEA TOWELS,2,2023-09-06 15:00:00,3.25,17537,France
536903,PROD_004,LUNCH BAG VINTAGE DOILY,5,2023-09-06 15:00:00,1.65,17537,France
536903,PROD_009,SET OF 2 TEA TOWELS,7,2023-09-06 15:00:00,2.5,17537,France
536904,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-06-02 13:00:00,1.69,13292,Germany
536904,PROD_001,SET OF 6 SPACEBOY CD,6,2023-06-02 13:00:00,3.95,13292,Germany
536905,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-07-31 08:00:00,2.95,16976,UK
536906,PROD_012,PAPK OF 12 VINTAGE TICKETS,1,2023-11-07 15:00:00,0.85,16486,UK
536907,PROD_015,SMALL POPCORN HOLDER,3,2023-02-04 15:00:00,1.25,17922,UK
536907,PROD_016,SET OF 4 KNICK KNACK TINS,9,2023-02-04 15:00:00,5.95,17922,UK
536908,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-12-01 17:00:00,12.75,15097,USA
536908,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-12-01 17:00:00,0.85,15097,UK
536909,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-02-08 10:00:00,2.95,18803,USA
536910,PROD_012,PAPK OF 12 VINTAGE TICKETS,8,2023-05-12 11:00:00,0.85,17441,UK
536910,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-05-12 11:00:00,2.95,17441,UK
536911,PROD_009,SET OF 2 TEA TOWELS,6,2023-08-05 17:00:00,2.5,16879,UK
536911,PROD_007,SET OF 3 REGENCY TEA TOWELS,4,2023-08-05 17:00:00,3.25,16879,Australia
536912,PROD_017,SET OF 4 PANTRY JARS,5,2023-06-13 11:00:00,6.35,17820,UK
536912,PROD_015,SMALL POPCORN HOLDER,7,2023-06-13 11:00:00,1.25,17820,UK
536912,PROD_008,ROSES REGENCY TEACUP AND SAUCER,6,2023-06-13 11:00:00,5.95,17820,UK
536912,PROD_017,SET OF 4 PANTRY JARS,1,2023-06-13 11:00:00,6.35,17820,Australia
536912,PROD_001,SET OF 6 SPACEBOY CD,3,2023-06-13 11:00:00,3.95,17820,Germany
536913,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,1,2023-02-18 12:00:00,2.1,18438,USA
536914,PROD_017,SET OF 4 PANTRY JARS,4,2023-01-02 10:00:00,6.35,15263,France
536915,PROD_009,SET OF 2 TEA TOWELS,1,2023-09-27 14:00:00,2.5,17855,USA
536916,PROD_008,ROSES REGENCY TEACUP AND SAUCER,9,2023-05-17 08:00:00,5.95,12706,UK
536917,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-05-23 13:00:00,0.55,14854,UK
536917,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-05-23 13:00:00,12.75,14854,Germany
536917,PROD_004,LUNCH BAG VINTAGE DOILY,3,2023-05-23 13:00:00,1.65,14854,UK
536918,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-12-28 13:00:00,2.95,16502,Germany
536919,PROD_004,LUNCH BAG VINTAGE DOILY,2,2023-07-15 14:00:00,1.65,12805,Germany
536919,PROD_007,SET OF 3 REGENCY TEA TOWELS,6,2023-07-15 14:00:00,3.25,12805,USA
536919,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-07-15 14:00:00,3.75,12805,UK
536920,PROD_008,ROSES REGENCY TEACUP AND SAUCER,2,2023-01-30 09:00:00,5.95,17019,USA
536921,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-03-09 16:00:00,12.75,16870,UK
536921,PROD_008,ROSES REGENCY TEACUP AND SAUCER,2,2023-03-09 16:00:00,5.95,16870,UK
536921,PROD_001,SET OF 6 SPACEBOY CD,5,2023-03-09 16:00:00,3.95,16870,UK
536922,PROD_004,LUNCH BAG VINTAGE DOILY,7,2023-09-13 15:00:00,1.65,13698,UK
536923,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-02-24 10:00:00,1.69,13230,France
536923,PROD_010,ALARM CLOCK BAKELIKE RED,7,2023-02-24 10:00:00,3.75,13230,Australia
536923,PROD_016,SET OF 4 KNICK KNACK TINS,2,2023-02-24 10:00:00,5.95,13230,UK
536923,PROD_009,SET OF 2 TEA TOWELS,8,2023-02-24 10:00:00,2.5,13230,UK
536923,PROD_011,ALARM CLOCK BAKELIKE GREEN,6,2023-02-24 10:00:00,3.75,13230,UK
536924,PROD_018,HEART OF WICKER SMALL,5,2023-04-24 15:00:00,1.25,14358,UK
536924,PROD_019,STRAWBERRY SHOPPING TROLLEY,8,2023-04-24 15:00:00,2.95,14358,France
536924,PROD_007,SET OF 3 REGENCY TEA TOWELS,8,2023-04-24 15:00:00,3.25,14358,France
536924,PROD_018,HEART OF WICKER SMALL,3,2023-04-24 15:00:00,1.25,14358,UK
536925,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-06-16 16:00:00,2.95,14805,UK
536926,PROD_004,LUNCH BAG VINTAGE DOILY,1,2023-01-12 15:00:00,1.65,16280,UK
536927,PROD_010,ALARM CLOCK BAKELIKE RED,2,2023-09-26 08:00:00,3.75,15367,UK
536927,PROD_011,ALARM CLOCK BAKELIKE GREEN,7,2023-09-26 08:00:00,3.75,15367,UK
536928,PROD_017,SET OF 4 PANTRY JARS,6,2023-08-29 13:00:00,6.35,14056,UK
536929,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-03-13 17:00:00,1.69,17098,UK
536930,PROD_015,SMALL POPCORN HOLDER,2,2023-05-20 10:00:00,1.25,13906,USA
536930,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-05-20 10:00:00,0.55,13906,UK
536930,PROD_007,SET OF 3 REGENCY TEA TOWELS,5,2023-05-20 10:00:00,3.25,13906,UK
536931,PROD_018,HEART OF WICKER SMALL,3,2023-03-20 11:00:00,1.25,13889,UK
536931,PROD_001,SET OF 6 SPACEBOY CD,8,2023-03-20 11:00:00,3.95,13889,Australia
536932,PROD_008,ROSES REGENCY TEACUP AND SAUCER,5,2023-07-11 08:00:00,5.95,15151,USA
536932,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-07-11 08:00:00,2.95,15151,France
536932,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-07-11 08:00:00,3.75,15151,USA
536933,PROD_004,LUNCH BAG VINTAGE DOILY,8,2023-03-04 09:00:00,1.65,16020,UK
536934,PROD_015,SMALL POPCORN HOLDER,1,2023-05-19 14:00:00,1.25,12700,USA
536934,PROD_014,WOODEN PICTURE FRAME WHITE,3,2023-05-19 14:00:00,4.5,12700,UK
536934,PROD_009,SET OF 2 TEA TOWELS,7,2023-05-19 14:00:00,2.5,12700,USA
536934,PROD_008,ROSES REGENCY TEACUP AND SAUCER,3,2023-05-19 14:00:00,5.95,12700,UK
536935,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-07-14 17:00:00,2.95,13909,Germany
536935,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-07-14 17:00:00,12.75,13909,UK
536935,PROD_017,SET OF 4 PANTRY JARS,6,2023-07-14 17:00:00,6.35,13909,UK
536935,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-07-14 17:00:00,5.95,13909,UK
536936,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-05-07 15:00:00,1.69,13385,UK
536936,PROD_018,HEART OF WICKER SMALL,6,2023-05-07 15:00:00,1.25,13385,USA
536937,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-03-26 12:00:00,2.95,14461,France
536938,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-04-25 14:00:00,12.75,18141,France
536939,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-02-27 12:00:00,2.95,15949,Germany
536939,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-02-27 12:00:00,1.69,15949,UK
536939,PROD_019,STRAWBERRY SHOPPING TROLLEY,3,2023-02-27 12:00:00,2.95,15949,France
536939,PROD_017,SET OF 4 PANTRY JARS,3,2023-02-27 12:00:00,6.35,15949,Australia
536939,PROD_001,SET OF 6 SPACEBOY CD,3,2023-02-27 12:00:00,3.95,15949,France
536940,PROD_001,SET OF 6 SPACEBOY CD,9,2023-11-09 10:00:00,3.95,13265,Germany
536940,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,3,2023-11-09 10:00:00,0.55,13265,France
536940,PROD_012,PAPK OF 12 VINTAGE TICKETS,4,2023-11-09 10:00:00,0.85,13265,UK
536941,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-04-14 13:00:00,2.95,15888,USA
536941,PROD_015,SMALL POPCORN HOLDER,8,2023-04-14 13:00:00,1.25,15888,UK
536941,PROD_017,SET OF 4 PANTRY JARS,9,2023-04-14 13:00:00,6.35,15888,UK
536941,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-04-14 13:00:00,2.95,15888,UK
536942,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,9,2023-07-07 09:00:00,0.55,18053,Germany
536942,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-07-07 09:00:00,12.75,18053,UK
536942,PROD_017,SET OF 4 PANTRY JARS,7,2023-07-07 09:00:00,6.35,18053,UK
536943,PROD_010,ALARM CLOCK BAKELIKE RED,7,2023-03-01 14:00:00,3.75,16893,Australia
536943,PROD_011,ALARM CLOCK BAKELIKE GREEN,1,2023-03-01 14:00:00,3.75,16893,UK
536944,PROD_019,STRAWBERRY SHOPPING TROLLEY,5,2023-10-06 16:00:00,2.95,12745,UK
536944,PROD_018,HEART OF WICKER SMALL,2,2023-10-06 16:00:00,1.25,12745,UK
536945,PROD_016,SET OF 4 KNICK KNACK TINS,3,2023-10-16 14:00:00,5.95,14118,France
536945,PROD_018,HEART OF WICKER SMALL,2,2023-10-16 14:00:00,1.25,14118,UK
536945,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-10-16 14:00:00,1.69,14118,USA
536946,PROD_016,SET OF 4 KNICK KNACK TINS,7,2023-12-07 17:00:00,5.95,16784,UK
536947,PROD_017,SET OF 4 PANTRY JARS,4,2023-01-16 15:00:00,6.35,17458,UK
536948,PROD_001,SET OF 6 SPACEBOY CD,5,2023-10-24 13:00:00,3.95,13656,UK
536948,PROD_008,ROSES REGENCY TEACUP AND SAUCER,3,2023-10-24 13:00:00,5.95,13656,UK
536949,PROD_014,WOODEN PICTURE FRAME WHITE,8,2023-02-24 08:00:00,4.5,16543,UK
536949,PROD_014,WOODEN PICTURE FRAME WHITE,1,2023-02-24 08:00:00,4.5,16543,UK
536949,PROD_012,PAPK OF 12 VINTAGE TICKETS,4,2023-02-24 08:00:00,0.85,16543,UK
536949,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,8,2023-02-24 08:00:00,2.1,16543,USA
536949,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,6,2023-02-24 08:00:00,0.55,16543,Germany
536950,PROD_008,ROSES REGENCY TEACUP AND SAUCER,3,2023-04-26 09:00:00,5.95,18776,USA
536951,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,3,2023-07-01 17:00:00,1.69,13260,UK
536951,PROD_018,HEART OF WICKER SMALL,1,2023-07-01 17:00:00,1.25,13260,Germany
536952,PROD_004,LUNCH BAG VINTAGE DOILY,5,2023-03-28 10:00:00,1.65,14492,Germany
536953,PROD_019,STRAWBERRY SHOPPING TROLLEY,6,2023-04-17 17:00:00,2.95,13994,USA
536953,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-04-17 17:00:00,1.85,13994,Australia
536954,PROD_010,ALARM CLOCK BAKELIKE RED,6,2023-11-27 15:00:00,3.75,15275,UK
536954,PROD_004,LUNCH BAG VINTAGE DOILY,9,2023-11-27 15:00:00,1.65,15275,USA
536954,PROD_017,SET OF 4 PANTRY JARS,3,2023-11-27 15:00:00,6.35,15275,UK
536954,PROD_017,SET OF 4 PANTRY JARS,8,2023-11-27 15:00:00,6.35,15275,UK
536954,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,7,2023-11-27 15:00:00,2.1,15275,UK
536955,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-01-15 10:00:00,2.95,15587,UK
536955,PROD_011,ALARM CLOCK BAKELIKE GREEN,4,2023-01-15 10:00:00,3.75,15587,UK
536955,PROD_017,SET OF 4 PANTRY JARS,8,2023-01-15 10:00:00,6.35,15587,UK
536956,PROD_018,HEART OF WICKER SMALL,1,2023-04-11 12:00:00,1.25,16811,UK
536957,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-04-05 09:00:00,1.69,14947,UK
536957,PROD_018,HEART OF WICKER SMALL,7,2023-04-05 09:00:00,1.25,14947,UK
536957,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-04-05 09:00:00,1.85,14947,UK
536957,PROD_012,PAPK OF 12 VINTAGE TICKETS,1,2023-04-05 09:00:00,0.85,14947,UK
536958,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-12-10 13:00:00,1.69,18859,USA
536959,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-07-22 13:00:00,3.75,13319,USA
536960,PROD_009,SET OF 2 TEA TOWELS,2,2023-07-18 14:00:00,2.5,15392,UK
536960,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-07-18 14:00:00,12.75,15392,France
536960,PROD_019,STRAWBERRY SHOPPING TROLLEY,6,2023-07-18 14:00:00,2.95,15392,UK
536960,PROD_009,SET OF 2 TEA TOWELS,8,2023-07-18 14:00:00,2.5,15392,UK
536961,PROD_010,ALARM CLOCK BAKELIKE RED,7,2023-09-18 08:00:00,3.75,18588,France
536961,PROD_011,ALARM CLOCK BAKELIKE GREEN,7,2023-09-18 08:00:00,3.75,18588,UK
536961,PROD_004,LUNCH BAG VINTAGE DOILY,5,2023-09-18 08:00:00,1.65,18588,UK
536961,PROD_001,SET OF 6 SPACEBOY CD,4,2023-09-18 08:00:00,3.95,18588,UK
536962,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-04-22 16:00:00,12.75,13732,UK
536962,PROD_011,ALARM CLOCK BAKELIKE GREEN,8,2023-04-22 16:00:00,3.75,13732,Australia
536962,PROD_014,WOODEN PICTURE FRAME WHITE,7,2023-04-22 16:00:00,4.5,13732,France
536963,PROD_018,HEART OF WICKER SMALL,9,2023-10-17 17:00:00,1.25,18943,Germany
